assignment_ID,company_ID1,topic_assignment,deadline_assignment,interval_assignment,status_assignment,is_default_assignment,is_reoccurring_assignment,assignment_completed_at
A_ac3d39642c0e,C_c0977c4b0efd,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_b53263e65da9,C_c0977c4b0efd,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a313b1303890,C_b6b487168611,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_faa7b6f32739,C_b6b487168611,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_e7cde4c22066,C_709703a69bd4,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_5bbcdcd41537,C_709703a69bd4,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_38fc1c1c7e8d,C_e24b4ebc2f98,Fachbezogenes Deutsch,2025-07-30 00:00:00,null,COMPLETED,false,false,2025-06-02 14:19:40.829
A_e4f4de5c762a,C_0a331314796b,xyz,2024-11-01 00:00:00,null,COMPLETED,false,false,2024-10-17 13:18:25.092011
A_c4945a0c210c,C_12a6e2912b41,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_e6f435008077,C_12a6e2912b41,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_6beeb6152b2e,C_24c307e43141,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a6d163fe9257,C_24c307e43141,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_56144b339ec7,C_344286ccc7a5,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_39fb0391637f,C_344286ccc7a5,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_fe1b78384a5c,C_909dc308ae96,Prävention von Katheter-assoziierten Harnwegsinfektionen,2024-06-24 00:00:00,12M,COMPLETED,false,true,2024-10-17 13:18:25.092011
A_facf72608a50,C_d1cd73b81035,Lehrplan 27-30,2024-11-30 00:00:00,null,ACTIVE,false,false,null
A_f77b1aefd7a7,C_824609dfee36,Pflichtfortbildungen Hauswirtschaftskräfte,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_4c0f2047d07e,C_3fbca8bf0298,Pflichtschulungen,2024-07-31 00:00:00,null,ACTIVE,false,false,null
A_222b89be054a,C_3fbca8bf0298,Pflichtschulung ,2024-08-15 00:00:00,null,ACTIVE,false,false,null
A_8573fcebe2c4,C_3fbca8bf0298,Pflichtschulung,2024-08-31 00:00:00,null,ACTIVE,false,false,null
A_ad36eb706a50,C_824609dfee36,Pflichtschulungen Verwaltung,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_d5cdd5638193,C_4c68d4d4cfad,Pflichtschulung Hygiene,2024-07-31 00:00:00,null,COMPLETED,false,false,2024-11-14 09:33:56.725
A_73b803f27f17,C_4c68d4d4cfad,SIS Dokumentation,2024-08-15 00:00:00,null,COMPLETED,false,false,2024-11-14 09:36:35.641
A_e3ed66f296bf,C_8eca8810f685,Pflichtschulungen,null,null,DRAFT,false,false,null
A_192915f1f61c,C_f7cc426c4af3,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_19e3c2f66b4f,C_f7cc426c4af3,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_0e4b764eba59,C_2f2e85a96dfc,Pflichtfortbildung Juli 2024,2024-07-31 00:00:00,null,ACTIVE,false,false,null
A_bfb4dff02111,C_70b176e7acd7,Expertenstandards ,null,12M,DRAFT,false,true,null
A_4f1c9e4f4231,C_361dc9da45d6,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_cbedcbfa0d12,C_361dc9da45d6,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_279819db57ad,C_c399da126eb1,"Betreuung, Demenz",2024-08-09 00:00:00,null,COMPLETED,false,false,2024-10-17 13:18:25.092011
A_04c6c43ce919,C_ed19c3ec3196,Pflichtschulungen Onboarding,2025-02-28 00:00:00,null,COMPLETED,true,false,2025-01-02 14:05:23.2
A_62342b7ea59d,C_ed19c3ec3196,Pflichtschulung Ongoing,2025-09-30 00:00:00,null,ACTIVE,true,false,2024-10-17 13:18:25.092011
A_f1a16abde659,C_acdeea9f962d,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_dfff43ef3447,C_acdeea9f962d,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_f07ba0ba552f,C_3d4ef7067f05,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_e7988bd1cf37,C_3d4ef7067f05,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_6ae18f2d0a42,C_1e4261f90eb7,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c24e162c9c64,C_1e4261f90eb7,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_452cd81252ee,C_a22759001486,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_fb6af6d2c046,C_a22759001486,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_562fd48af931,C_87930d2c9f22,Expertenstandards,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_c03fb9abed39,C_2e193debb82f,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_94fa91ab73a9,C_2e193debb82f,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_0d16203a92ff,C_38ae46b8ab12,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_b186777c6ad7,C_38ae46b8ab12,Expertenstndards,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_2eb03706f6cd,C_8eb2c6fe6f7a,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_de913ff1c904,C_8eb2c6fe6f7a,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_2e9d4fd0c782,C_e57b880185a2,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_5f6e3a5b220a,C_e57b880185a2,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_1de0d3cfefcb,C_38ae46b8ab12,Betreuung,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_8d9ab3cf100f,C_38ae46b8ab12,Pflegeasisstenten,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_8e267201f5d7,C_38ae46b8ab12,Pflegeasisstenten,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_67577e576b63,C_38ae46b8ab12,Pflegeasisstenten,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_07589c4b27a7,C_c399da126eb1,Expertenstandard Harnkontinenz in der ambulanten Pflege,2024-08-23 00:00:00,null,COMPLETED,false,false,2025-02-04 11:38:10.12
A_5c8002907176,C_16c8c6a42d78,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_bab94bd2716a,C_16c8c6a42d78,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_e398dfd2d987,C_e8dd2cdad84c,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_3a6152e5d90f,C_e8dd2cdad84c,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_eb5a913d44ac,C_315e8ba48c6b,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_025cc02be755,C_315e8ba48c6b,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_f5b9674b8f4e,C_37b106e2eb20,PFK DaddelDu,2025-04-01 00:00:00,null,ACTIVE,false,false,null
A_38ff2156aacc,C_37b106e2eb20,PHK BK DaddelDu,null,null,DRAFT,false,false,null
A_04d19139a626,C_37b106e2eb20,HWK DaddelDu,null,null,DRAFT,false,false,null
A_5136a83b2d37,C_37b106e2eb20,Leitungskräfte DaddelDu,null,null,DRAFT,false,false,null
A_d17d52da477d,C_f152b1a29881,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_41af0332d2bb,C_f152b1a29881,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_561621edb076,C_db583ff9d4f9,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_208d9837ad7e,C_db583ff9d4f9,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_8aa2cb957419,C_098fec20c97e,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_9106f2cb4ba3,C_098fec20c97e,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_49be3b2d8d41,C_da25cbe0e639,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_45427b2f3d91,C_da25cbe0e639,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_e7010822751c,C_828c7a738d05,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_fbd386cf2a8d,C_828c7a738d05,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_1cbfc2e4e547,C_d1cd73b81035,Lehrplan 31-35,2025-03-31 00:00:00,null,ACTIVE,false,false,null
A_ae937a7be6e4,C_2f2e85a96dfc,Pflichtfortbildung August 2024,2024-08-31 00:00:00,null,ACTIVE,false,false,null
A_1e1d88595bbf,C_bc51b2b2b801,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_82d084af1d37,C_bc51b2b2b801,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_4d4429ad8a67,C_603ed4e37024,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_180ebe66df7c,C_603ed4e37024,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_b155bb82d3e2,C_0a331314796b,teste,2024-08-31 00:00:00,null,COMPLETED,false,false,2024-10-17 13:18:25.092011
A_8da1ad798894,C_353f6cabef97,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_e492000dd291,C_353f6cabef97,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_67af86e07749,C_49bf135afd5d,Expertenstandards,2024-08-13 00:00:00,6M,ACTIVE,false,true,null
A_c51e251423ef,C_94d169c4f64a,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a3be0ac0b920,C_94d169c4f64a,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_3f85fa2533e9,C_6d7000bc85e3,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_3593f1be9136,C_6d7000bc85e3,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_90318b72129a,C_ad6aa7c522ee,Pflichtfortbildungen stationär,null,null,COMPLETED,true,false,2024-10-17 13:18:25.092011
A_cf7ab50fccbc,C_ad6aa7c522ee,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_ceee08953d9d,C_fb45d4e8e43e,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_4b14251e5655,C_fb45d4e8e43e,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_2ffbf4e542fb,C_e872519f34e4,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_69cce4c7f293,C_e872519f34e4,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_608c56c11670,C_5c25bfafc6d6,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_987778a2473d,C_5c25bfafc6d6,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_9324072a2fa7,C_5c25bfafc6d6,Pflichtveranstaltungen,2024-08-27 00:00:00,null,ACTIVE,false,false,null
A_ca226d9d510a,C_82464cf39f69,Pflichtschulungen - medizinisches Personal,2025-08-31 00:00:00,12M,ACTIVE,false,true,null
A_58a9617e8b90,C_82464cf39f69,Pflichtschulungen - leichte Sprache,2025-08-31 00:00:00,12M,ACTIVE,false,true,null
A_2c74c0ae26e5,C_82464cf39f69,Expertenstandards - Pflegehilfskraft,2025-08-31 00:00:00,12M,ACTIVE,false,true,null
A_e6952d8c5ca0,C_1a6e92ff7494,Hauswirtschaft,2024-12-15 00:00:00,null,ACTIVE,false,false,null
A_16a97182fbc6,C_7b8980e6fa83,Pflichtfortbildungen ambulant,2024-10-31 00:00:00,null,ACTIVE,true,false,null
A_ab4daf94e0d5,C_50a64aa54633,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_e1d55bd08100,C_50a64aa54633,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_9718d3d96832,C_7b8980e6fa83,Intensivpflege,2024-11-30 00:00:00,null,ACTIVE,false,false,null
A_767811a2b9f3,C_589aab0b9ac8,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_7cae00c502c2,C_589aab0b9ac8,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_8142efcf790a,C_b952dd35b2f1,Pflichtschulungen ,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_7a336042a669,C_b952dd35b2f1,Schulungen Ambulant Helfer (Pflicht),2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_4f0ce9ee8380,C_b952dd35b2f1,Schulungen Ambulant Pflegefachkräfte (Pflicht),2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_72adf321bcac,C_b952dd35b2f1,Expertenstandards,2025-06-30 00:00:00,12M,ACTIVE,false,true,null
A_056cbca5660a,C_0a331314796b,test,null,null,DRAFT,false,false,null
A_dbc69dd9e4ec,C_027efae2a045,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a6e2e8ca4f25,C_027efae2a045,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_bc14b61c1a97,C_2f2e85a96dfc,Pflichtfortbildung September ´24,2024-09-30 00:00:00,null,ACTIVE,false,false,null
A_b6fe4c1bb0e6,C_2f2e85a96dfc,Pflichtfortbildung Oktober ´24,2024-10-31 00:00:00,null,ACTIVE,false,false,null
A_fb655f61e96f,C_2f2e85a96dfc,Pflichtfortbildung November ´24,2024-11-30 00:00:00,null,ACTIVE,false,false,null
A_5ed616085c61,C_2f2e85a96dfc,Pflichtfortbildung Dezember ´24,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_3ffe4b3565af,C_15341b195588,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a9efce362648,C_15341b195588,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a9568d88af20,C_edddfbf6cf74,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_27be77885128,C_edddfbf6cf74,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_62ce77617e23,C_0f2cf1858871,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_13d538867611,C_0f2cf1858871,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_f6faae64395c,C_e37de032f4ac,Pflichtfortbildungen stationär,2024-12-31 00:00:00,null,ACTIVE,true,false,null
A_d748092818b4,C_e37de032f4ac,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_9d84ed5fbdd6,C_b37468027953,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_bfbf6f819f87,C_b37468027953,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_bda7d49801d7,C_8db22e5e5893,Weiterbildungskurse für Betreuungskräfte,2024-10-01 00:00:00,6M,ACTIVE,true,true,null
A_80f25f5fcfd4,C_e37de032f4ac,Pflichtfortbildung,2024-10-21 00:00:00,null,ACTIVE,false,false,null
A_d2ce33ff719c,C_e37de032f4ac,Medikamentenmanagement,2024-10-31 00:00:00,null,ACTIVE,false,false,null
A_9bd93c282cdf,C_e37de032f4ac,Krankheiten,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_dcb5d1fdddee,C_e37de032f4ac,Spezielle Pflege Intensivpflsge,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_3c924825d32c,C_e37de032f4ac,Hygiene,2024-09-30 00:00:00,null,ACTIVE,false,false,null
A_043a2b9f807d,C_e37de032f4ac,Dies und das,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_b7b0b124cbdf,C_b00821368a68,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_107f5308bfbb,C_b00821368a68,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_57dead2e5912,C_2ab825fb05de,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_57c005ceea5d,C_2ab825fb05de,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c5c43a597632,C_5c72f5b80fb5,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_ad89292455ac,C_5c72f5b80fb5,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_bfecf26044b0,C_8e5d5b0f8e92,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_21a26fa6b9f3,C_8e5d5b0f8e92,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7fc1d040e122,C_8db22e5e5893,Weiterbildungskurse für Pflegefachkräfte,2024-10-01 00:00:00,6M,ACTIVE,false,true,null
A_7c2222800582,C_8db22e5e5893,Weiterbildungskurse für Pflegehilfskräfte,2024-10-01 00:00:00,6M,ACTIVE,false,true,null
A_de13cabf01f1,C_8db22e5e5893,Weiterbildungskurse für Pflegeassistenten,2024-10-01 00:00:00,6M,ACTIVE,false,true,null
A_4d94f93f86d6,C_8db22e5e5893,Weiterbildungskurse für Küche- und Hauswirtschaftskräfte,2024-10-01 00:00:00,6M,ACTIVE,false,true,null
A_b1be4fc11650,C_8db22e5e5893,Weiterbildungskurse Admin,2024-10-01 00:00:00,6M,ACTIVE,false,true,null
A_0d60d1b9dd2a,C_c399da126eb1,Körperliche u psychische Erschöpfung …,2024-10-31 00:00:00,null,ACTIVE,false,false,null
A_c7eb1b50ac82,C_0f81927065fe,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_14f7e159301c,C_0f81927065fe,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a1598d2f2e06,C_0a331314796b,Datei upload,2024-10-05 00:00:00,null,COMPLETED,false,false,2024-10-17 13:18:25.092011
A_b8b8baac0166,C_97dcd03ebecd,Pflichtfortbildungen stationär,2024-09-23 00:00:00,null,ACTIVE,true,false,null
A_7d47a0553bb7,C_97dcd03ebecd,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_450dd2814162,C_0a331314796b,Test Mathias,2024-12-31 00:00:00,6M,COMPLETED,false,true,2025-02-06 08:01:31.547
A_7c5afb596557,C_1e1e9ec98a40,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_5419484939fa,C_1e1e9ec98a40,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_51046acd0380,C_c29ab0ccbfbb,Pflichtfortbildung,2025-03-31 00:00:00,null,ACTIVE,false,false,null
A_7bb7e61f8af2,C_e37de032f4ac,Pflegehelfer,2024-10-31 00:00:00,null,ACTIVE,false,false,null
A_a986770dab2c,C_c29ab0ccbfbb,Pflichtfortbildung,2025-06-30 00:00:00,null,ACTIVE,false,false,null
A_09009236c30f,C_c29ab0ccbfbb,Pflichtfortbildung,2025-09-30 00:00:00,null,ACTIVE,false,false,null
A_14b89ef661b0,C_c29ab0ccbfbb,Pflichtfortbildung,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_42cc1badd752,C_c29ab0ccbfbb,Pflichtfortbildungen,2025-03-31 00:00:00,null,ACTIVE,false,false,null
A_cb5b6c348c7e,C_c29ab0ccbfbb,Pflichtfortbildung,2025-03-31 00:00:00,null,COMPLETED,false,false,2025-06-28 12:28:02.972
A_c93b263d283d,C_c29ab0ccbfbb,Pflichtfortbildungen,2025-06-30 00:00:00,null,ACTIVE,false,false,null
A_52f672df0650,C_c29ab0ccbfbb,Pflichtfortbildung,2025-06-30 00:00:00,null,COMPLETED,false,false,2025-11-05 07:39:45.841
A_1ae1c216fd46,C_c29ab0ccbfbb,Pflichtfortbildungen,2025-09-30 00:00:00,null,COMPLETED,false,false,2025-11-05 07:39:45.841
A_5f0893ef084a,C_c29ab0ccbfbb,Pflichtfortbildungen,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_0af4bff79587,C_c29ab0ccbfbb,Pflichtfortbildungen,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_dda0f576b900,C_c29ab0ccbfbb,Pflichtfortbildung,2025-03-31 00:00:00,null,COMPLETED,false,false,2025-04-02 10:13:27.583
A_7ad7b95cc6d5,C_c29ab0ccbfbb,Pflichtfortbildungen,2025-06-30 00:00:00,null,COMPLETED,false,false,2025-06-21 10:27:04.824
A_c7fc0b36068e,C_c29ab0ccbfbb,Pflichtfortbildungen,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_84f9402e3bd9,C_c29ab0ccbfbb,Pflichtfortbildung,2025-09-30 00:00:00,null,COMPLETED,false,false,2025-09-23 10:40:08.068
A_59d9145a566d,C_7c3de7b32496,Expertenstandards,2024-12-31 00:00:00,null,COMPLETED,false,false,null
A_e1f4bf40fe00,C_7c3de7b32496,Expertenstandards,2024-12-31 00:00:00,null,COMPLETED,false,false,null
A_dd2bdfdafef4,C_7c3de7b32496,Expertenstandards,2024-12-31 00:00:00,null,COMPLETED,false,false,null
A_d08edf4cce25,C_c29ab0ccbfbb,Pflichtfortbildung,2025-09-30 00:00:00,null,ACTIVE,false,false,null
A_8fcb44eda350,C_7c3de7b32496,Einarbeitung,2025-09-25 00:00:00,null,COMPLETED,false,false,null
A_36b50db99b9a,C_7c3de7b32496,Expertenstandards,2025-03-31 00:00:00,24M,COMPLETED,false,true,2025-02-03 13:06:24.015
A_fffdd1174486,C_7c3de7b32496,Expertenstandards,2025-03-31 00:00:00,24M,COMPLETED,false,true,null
A_997b698b9713,C_498b6016e2d1,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_050b6eda95ce,C_498b6016e2d1,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a1b23865e42e,C_ff80498b8e27,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_fe7ac22155d0,C_ff80498b8e27,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a506a2553168,C_4cb37e2d1d6d,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_94b3fd9544f4,C_4cb37e2d1d6d,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_df8430ac0543,C_82464cf39f69,Test Bericht,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_8b6624b1afdc,C_1f43a8f8c384,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_df8704100755,C_1f43a8f8c384,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_aab81d8a97f6,C_3fa569f92e21,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_908586e61b60,C_3fa569f92e21,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_8348a3424a36,C_6a3c03674cf9,Pflichtfortbildungen stationär,2025-04-01 00:00:00,12M,ACTIVE,true,true,null
A_94aec1429ade,C_6a3c03674cf9,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_8b260c82b58e,C_0a331314796b,Test 34324324,null,6M,DRAFT,false,true,null
A_766a026817df,C_85652c4eff57,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_0f743297112b,C_85652c4eff57,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_8afbc6c6937b,C_2ea874824649,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_f6f4fc68cea2,C_2ea874824649,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_4ed710c34967,C_888ae682fca6,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_266281d11558,C_888ae682fca6,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c9ab84a440f8,C_7c2dfc8cdc73,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_2bc150a68170,C_7c2dfc8cdc73,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c8c54a136935,C_f68acd5c519b,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_4613c1a95bbc,C_f68acd5c519b,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_2f4e93f87842,C_6ac459d3cbf3,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_580f6a78e531,C_6ac459d3cbf3,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_63e17d446e73,C_68e082520289,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_445c00c95f3c,C_68e082520289,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_0c0a92a49404,C_2aa8c1e522ac,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_d661427919c3,C_2aa8c1e522ac,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_06b7e93b8f96,C_c82b529a332e,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_842b43a55f03,C_c82b529a332e,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_65c7ac2e58e5,C_342c553b5dd7,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7cb78a8b2e97,C_342c553b5dd7,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_d1600388e850,C_3fbca8bf0298,Pflichtschulung,2024-11-15 00:00:00,null,ACTIVE,false,false,null
A_d878e2219df1,C_3fbca8bf0298,Pflichtschulung,2024-11-01 00:00:00,null,ACTIVE,false,false,null
