course_id1,course_name,course_duration_in_min,course_description,course_status,course_rbp,course_cne_available,course_cme_available
CRS_099b3fb162f4,Hygiene Isolierungsmaßnahmen im Krankenhaus,45.0,Sicherheit im Umgang mit isolationsbedürftigen Erregern vermitteln,RELEASED,1,false,false
CRS_1ffb54315b87,Expertenstandard - Kurs Erhaltung und Förderung der Mobilität für ambulante Pflegeeinrichtungen,45.0,"Dieser Kurs vermittelt Ihnen einen Einblick, wie die Mobilität von pflegebedürftigen Menschen erhalten und gefördert werden kann.",RELEASED,1,false,false
CRS_8293c3b6bc4e,Evidenzbasierte Pflege - Expertenstandards und Leitlinien in der Pflege (Glottisschlag),45.0,"In diesem Kurs lernen Sie, wie pflegewissenschaftliche Erkenntnisse ihren Weg in den pflegerischen Arbeitsalltag finden.",RELEASED,null,false,false
CRS_833d4acee231,Arbeitsschutz in der stationären Pflege,30.0,"Dieser Kurs vermittelt Ihnen, wie Sie Arbeitsunfällen vermeiden und Ihre Gesundheit im Arbeitsalltag schützen können.",ARCHIVED,1,false,false
CRS_58aca46170ca,Betäubungsmittel im Krankenhaus - Sicher und ordnungsgemäß handeln,30.0,Dieser Kurs schult zum organisatorisch-rechtlichen Umgang mit Betäubungsmitteln im Krankenhaus gemäß BtMG – von Bestellung bis Entsorgung.,RELEASED,null,true,false
CRS_cd2e964a2e48,Brandschutz im Krankenhaus - kurz wiederholt,15.0,Dieser Kurs vermittelt kurz und knapp den Brandschutz in Krankenhäusern.,RELEASED,null,false,false
CRS_bbe3ecf5a2a9,Wundauflagen auswählen,45.0,"Kenntnisse über die verschiedenen Arten von Verbänden und die wundenbezogenen Faktoren, die deren Auswahl beeinflussen.",RELEASED,null,false,false
CRS_768675454ec7,"Entlastung des diabetischen Fußes, Teil 1",15.0,"Gründe, Indikationen und Kontraindikationen für Entlastungsoptionen für diabetisches Fußulzera kennen",RELEASED,null,false,false
CRS_a6f2705674a6,Gesprächsführung mit Angehörigen in der Kinder- und Jugendhilfe,30.0,Dieser Kurs vermittelt  Grundregeln und praktische Tipps um ein Gespräch erfolgreich und zugleich wertschätzend und lösungsorientiert zu führen. ,RELEASED,null,false,false
CRS_8e3d653fc1e3,Sofortmaßnahmen in Notfallsituationen - Vorgehen bei kritischen medizinischen Kindernotfällen,45.0,"In diesem Kurs lernen Sie verschiedene medizinische Notfallsituationen kennen und erfahren, wie Sie diese angemessen und gezielt behandeln.",RELEASED,1,false,false
CRS_9fd21555d2cb,Expertenstandard Erhaltung und Förderung der Hautintegrität in der stationären Pflege,45.0,"In diesem Kurs lernen Sie, wie Sie den Expertenstandard Erhaltung und Förderung der Hautintegrität im Bereich der stationären Vollzeitpflege umsetzen können.",RELEASED,1,true,false
CRS_aadd0812cecf,Datenschutz für evangelische Pflege- und Betreuungseinrichtungen - kurz wiederholt,15.0,In unter 15 Minuten behandelt der Kurs die wesentlichen Inhalte zum Datenschutz in evangelischen Pflegeeinrichtungen.,RELEASED,null,false,false
CRS_4e2937270feb,Arbeitsschutz: Gesetzliche Grundlagen,30.0,In diesem Kurs erhalten Sie grundlegendes Wissen zum Arbeitsschutzsystem in Deutschland.,ARCHIVED,null,false,false
CRS_26471611322a,Gefahrstoffe für Pflegende und Funktionsdienst im Krankenhaus - Lerneinheit,30.0,Diese Lerneinheit vermittelt Wissen über die Anforderungen in Bezug auf Lagerung und Handhabung von Gefahrstoffen.,RELEASED,1,false,false
CRS_5859f5ef0f5b,Gefahrstoffe in der Eingliederungshilfe,30.0,Dieser Kurs vermittelt Wissen über die Anforderungen in Bezug auf Lagerung und Handhabung von Gefahrstoffen in der Eingliederungshilfe.,RELEASED,null,false,false
CRS_0c2da561bc17,Dekubitus - Beurteilung und Stadien,45.0,Beurteilung und Stadieneinteilung von Dekubitus in der akuten Versorgung.,RELEASED,null,false,false
CRS_4a18e14dcaea,Datenschutz: Rechtliche Grundlagen,30.0,"Sie lernen, was personenbezogene Daten und Gesundheitsdaten kennzeichnet und welche Grundsätze und Gesetze für deren datenschutzkonforme Verarbeitung gelten.",ARCHIVED,1,false,false
CRS_17ed9f9f7d65,Tracheostoma - Cuff-Druck messen in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video.,RELEASED,null,false,false
CRS_85989a979ba3,Hygienisch arbeiten (Leichte Sprache),45.0,In diesem Kurs lernen Sie wichtige Regeln zum hygienischen Arbeiten kennen.,RELEASED,1,false,false
CRS_b0996b9dfe50,"Pro on the Go - Pflege von Personen, die eine Dialyse erhalten",15.0,"Der Kurs erklärt, was Sie bei der Pflege von Personen, die eine Dialyse erhalten, beachten müssen.",RELEASED,null,true,false
CRS_32c9c579d4e7,MRE im Krankenhaus,45.0,"Dieser Kurs vermittelt Ihnen, wie Sie eine Ausbreitung von multiresistenten Erregern, kurz MRE, im Krankenhaus verhindern können.",RELEASED,1,false,false
CRS_6a326e0e0da2,Expertenstandard - Kurs Schmerzmanagement Auffrischung Pflegeeinrichtungen,45.0,Auffrischungskurs zum Expertenstandard Schmerzmanagement im Pflegeheim.,RELEASED,1,false,false
CRS_c8274a50d0b6,Pro on the Go - Körpertemperatur messen,15.0,"Sie lernen, was Sie beim Messen der Körpertemperaturen beachten müssen und wie Sie diese Messungen durchführen.",RELEASED,null,false,false
CRS_97df62e789d4,Arbeitsschutz - Kurs für Einrichtungen der Kinder- und Jugendhilfe,45.0,"Dieser Kurs vermittelt Ihnen, was Sie als Beschäftigte in der Kinder- und Jugendhilfe über Arbeitsschutz wissen müssen.",RELEASED,null,false,false
CRS_a2414d3f69ba,Grundpflege - Körperwaschung,45.0,"Die Körperpflege ist sehr umfassend. Dieser Kurs legt den Schwerpunkt auf die Körperwaschung.
",ARCHIVED,1,false,false
CRS_ab83b16d6789,Podcast - Mythen aus der Pflege,45.0,2 Mitarbeitende von Relias mit langjähriger beruflicher Erfahrung in der Pflege unterhalten sich über 10 Mythen aus der Pflege.,RELEASED,1,false,false
CRS_83bddbb90418,Expertenstandard Hautintegrität - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen lernen, Hautveränderungen bei Kindern und Jugendlichen vorzubeugen sowie diese fachgerecht zu versorgen.",RELEASED,null,true,false
CRS_2f3f18f1b208,"Perspektiven: Wie ist es, wenn ich Stimmen höre?",0.0,Der Inhalt dieses Kurzvideos sensibilisiert für die Perspektive von menschen mit akustischen Halluzinationen. Es werden Handlungsempfehlungen gegeben.,RELEASED,null,false,false
CRS_8cfdab173140,MRE und andere relevante Erreger in der ambulanten Pflege,45.0,"Sie lernen, was multiresistente Erreger sind, in welcher Form sie häufig in der ambulanten Pflege vorkommen und welche Folgen sie für Betroffene haben können.",ARCHIVED,1,false,false
CRS_a78238757602,Expertenstandard Entlassungsmanagement - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen lernen, Versorgungsübergänge von Kindern und Jugendlichen außerklinisch zu gestalten, Risiken einzuschätzen und Maßnahmen zu planen.",RELEASED,null,true,false
CRS_b0d8f85d41f2,Wissen auf einen Klick - Schutz vor unbefugtem Zugriff in der ambulanten Pflege,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio.,RELEASED,null,false,false
CRS_ba82a13c93d3,Menschen mit Demenz verstehen - Kommunikation,45.0,"Dieser Kurs vermittelt, wie Menschen mit Demenz kommunizieren und wie Pflegepersonen sie besser verstehen und auf ihre Bedürfnisse reagieren können.",RELEASED,1,true,false
CRS_da01077acb17,Gespräche im Gesundheitswesen - Botschaften verstehen nach Schulz von Thun,45.0,In diesem Kurs können Sie Strukturmodelle nach Schulz von Thun sowie Fähigkeiten für eine klare Kommunikation und zum Vermeiden von Missverständnissen erlernen.,RELEASED,1,false,false
CRS_a68083c0d631,Pro on the Go - Blutabnahme mit einer Butterfly-Kanüle,15.0,"Dieser Kurs vermittelt Ihnen, wie Sie die Blutabnahme mit einer Butterfly-Kanüle vorbereiten, durchführen und nachbereiten. ",RELEASED,null,false,false
CRS_288ed2ad8421,Lob- und Beschwerdemanagement,45.0,"Sie erfahren, wie Sie mit kritischen Rückmeldungen umgehen und so zur Verbesserung der Qualität in Ihrer Einrichtung beitragen können.",RELEASED,1,false,false
CRS_0d41de3cd03b,Diabetische Fußulzera - Übersicht,15.0,"Die Auswirkungen von Diabetes auf die Wundheilung, sowie Die Risikofaktoren und Klassifizierungssysteme für diabetische Fußulzera.",RELEASED,null,false,false
CRS_289de51ecf5b,Teilwaschung - Intimpflege,30.0,"Sie erhalten Grundlagenwissen zur Intimhygiene, Hautpflege im Intimbereich und über den Ablauf der Intimpflege im Bett. ",RELEASED,1,false,false
CRS_538434bb727d,Wundabstrich,15.0,Dieser Kurs zeigt Schritt für Schritt das Verfahren und die Überlegungen im Zusammenhang mit der Entnahme einer Wundkultur.,RELEASED,null,false,false
CRS_c074a77cf426,MRE im Krankenhaus (ohne Audio),45.0,"Dieser Kurs vermittelt Ihnen, wie Sie eine Ausbreitung von multiresistenten Erregern, kurz MRE, im Krankenhaus verhindern können.",RELEASED,1,false,false
CRS_df34f249b312,Pro on the Go - Sondennahrung mit Ernährungspumpe verabreichen,15.0,"Der Kurs zeigt, wie man Sondennahrung mit einer Ernährungspumpe über eine perkutane Ernährungssonde verabreicht.",RELEASED,null,true,false
CRS_040363643aa1,Brandschutz in der Kinder- und Jugendhilfe,30.0,"Brandschutzkurs für Personal in der Kinder- und Jugendhilfe – sicheres Verhalten bei Bränden, Prävention und gesetzliche Pflichten.",RELEASED,null,false,false
CRS_772ac39a527e,Hygiene - Lerneinheit Standardmaßnahmen für Servicekräfte (ohne Audio),45.0,"Sie erfahren, wie Sie eine Ausbreitung von Erregern verhindern.",ARCHIVED,0,false,false
CRS_045eef44b84b,Expertenstandard Dekubitusprophylaxe in der ambulanten Pflege,60.0,Dieser Kurs ist für ambulante Pflegeeinrichtungen geeignet und richtet sich an Pflegende mit Qualifikationen unterschiedlicher Art.,ARCHIVED,1,false,false
CRS_94c953a12c86,Hygiene: Infektionskette und Übertragungsarten,30.0,"Sie erhalten Wissen zu den Übertragungswegen von Infektionen und lernen, wie Sie im Berufsalltag die Ausbreitung von Infektionen verhindern können.",ARCHIVED,null,false,false
CRS_002d36739fc2,Notfallsituationen in der außerklinischen Intensivpflege,60.0,"In diesem Kurs lernen Sie, wie Sie als Pflegefachperson kritische Situationen schnell erkennen sowie gezielte und angemessene Maßnahmen einleiten.",RELEASED,1,false,false
CRS_a3d7fcb2c656,Pneumonieprävention bei beatmeten Kindern und Jugendlichen außerklinisch - KRINKO,30.0,"Pflegefachpersonen lernen, beatmungsassoziierte Pneumonien bei Kindern- und Jugendlichen zu vermeiden und frühzeitig zu erkennen. ",RELEASED,null,true,false
CRS_64b537f16068,Professionelles Selbstverständnis in der Pflege,60.0,In diesem Kurs lernen Sie das professionelle Selbstverständnis der Pflege aus verschiedenen Perspektiven kennen.,RELEASED,1,true,false
CRS_3a9344b489d1,"Podcast - Delegation: Wann darf, muss oder kann ich etwas machen?",30.0,Dieser Podcast beleuchtet das Thema Delegation von Tätigkeiten. ,RELEASED,null,false,false
CRS_df6e2d3dfaa2,Fachbezogenes Deutsch - Transfer in den Rollstuhl,45.0,Ziel des Kurses ist die Vermittlung von fachbezogenem Deutsch in Bezug auf den Transfer von Menschen mit Pflegebedarf in den Rollstuhl.,RELEASED,1,false,false
CRS_05b311fdea13,Hygiene - Lerneinheit Standardmaßnahmen für Pflegende in Pflegeheimen,60.0,"Diese Lerneinheit zeigt Ihnen, wie Sie mit Standardmaßnahmen diese Infektionswege unterbrechen können.",ARCHIVED,null,false,false
CRS_ba0c0b451f92,Wissen auf einen Klick - Brandklassen im Krankenhaus,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio. ,RELEASED,null,false,false
CRS_d601ea10c878,Pro on the Go - Pflegewissen zu Herzinsuffizienz,15.0,"Sie lernen, was Sie bei Menschen mit Herzinsuffizienz beachten müssen.",RELEASED,null,true,false
CRS_fbf40b982dec,Expertenstandard - Kurs chronische Wunden Auffrischung Pflegeeinrichtungen,45.0,"Der Kurs bietet eine Wiederholung der Inhalte des Expertenstandards ""Pflege von Menschen mit chronischen Wunden"".",ARCHIVED,null,false,false
CRS_3d4cd55aa57f,Medizinprodukte in Pflegeeinrichtungen,45.0,"Der Kurs vermittelt Ihnen, wie Sie sich vergewissern können, dass Sie ein Medizinprodukt korrekt benutzen.",RELEASED,1,false,false
CRS_6515f65ac5f8,Arbeitsschutz für Pflegende in der ambulanten Pflege - Lerneinheit,45.0,"Sie lernen, wie Sie Arbeitsunfällen vermeiden und Ihre Gesundheit im Arbeitsalltag schützen können.",RELEASED,1,false,false
CRS_59021ae58450,Expertenstandard Entlassungsmanagement in der ambulanten Pflege,30.0,"Dieser Kurs lehrt anhand des Expertenstandards, wie ein umfassendes Entlassungsmanagement eine weiterführende pflegerische Versorgung sicherstellen kann.",ARCHIVED,1,true,false
CRS_9522a7f7c983,Expertenstandard chronische Wunden - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen erwerben Wissen über die Prävention, Erkennung und fachgerechte Versorgung chronischer Wunden bei Kindern und Jugendlichen.",RELEASED,null,true,false
CRS_a7af88142b7d,Reinigung und Beobachtung einer aseptischen Wunde - Ein Überblick,15.0,Die Vorgehensweise und wichtige Aspekte bei der Reinigung und Beobachtung einer Wunde.,RELEASED,null,false,false
CRS_cc614415d184,Diabetische Fußulzera - Débridement,15.0,Die Gründe und Möglichkeiten werden für das Débridement erläutert und Optionen für die Wundbehandlung vorgestellt.,FILEMISSING,null,false,false
CRS_de0cbf4bbeb2,Heimparenterale Ernährung,30.0,Pflegefachperson die Grundlagen einer heimparenteralen Ernährung zu erklären,RELEASED,null,true,false
CRS_651b7ad976bc,Expertenstandard Erhaltung und Förderung der Hautintegrität in der ambulanten Pflege,45.0,Es werden die Inhalte des Expertenstandards zur Förderung der Hautintegrität anhand von praktischen Beispielen im Bereich der ambulanten Pflege vermittelt.,RELEASED,1,true,false
CRS_d8d004a9b135,Pro on the Go - Medikamente auf die Haut auftragen,15.0,"Im Kurs lernen Sie, wie Sie Medikamente richtig auf die Haut auftragen und was Sie bei der Anwendung und Lagerung dieser Medikamente beachten müssen. ",RELEASED,null,true,false
CRS_2067ee9305da,Pro on the Go - Medikamente oral verabreichen,15.0,"Dieser Kurs vermittelt Ihnen, wie Sie Medikamente, wie Tabletten, Kapseln oder Tropfen, oral verabreichen.",RELEASED,null,true,false
CRS_afa6995fa90c,Hygiene Isolierungsmaßnahmen im Krankenhaus (ohne Audio),45.0,"Ziel ist es, Sicherheit im Umgang mit isolationsbedürftigen Erregern vermitteln.",RELEASED,1,false,false
CRS_2a3672988fbf,Diabetische Fußulzera - Klinische Merkmale,15.0,Die Risikofaktoren und Klassifizierungssysteme für diabetische Fußulzera sowie die Auswirkungen von Diabetes auf die Wundheilung.,RELEASED,null,false,false
CRS_bfab167d6300,Aufsichtspflicht in der Kinder- und Jugendhilfe,45.0,"Ziel des Kurses ist es, Mitarbeitenden in der Kinder- und Jugendhilfe mehr Sicherheit zu dem Thema Aufsichtspflicht zu vermitteln. ",RELEASED,1,false,false
CRS_10151cf5cbf2,Fachwissen für Pflegehilfskräfte - Chronische Wunden,45.0,"Sie lernen, wie eine chronische Wunde entsteht, wie Sie die Heilung unterstützen können und wie Sie einen Verband wechseln.",ARCHIVED,1,false,false
CRS_07dadcc6d101,Sachgerechter Umgang mit Arzneimitteln,75.0,Dieser Kurs hilft Ihnen dabei gängige Arzneimittelformen sachgerecht anwenden zu können.,RELEASED,null,false,false
CRS_c512ca0f9a14,Fachbezogenes Deutsch - Berichten und Besprechen bei der Dienstübergabe,30.0,Ziel des Kurses ist die Vermittlung von fachbezogenem Deutsch in Bezug auf das Berichten und Besprechen bei der Dienstübergabe.,RELEASED,1,false,false
CRS_52f7c2aff65b,"Perspektiven: Wie ist es, wenn ich mich als betroffene oder angehörige Person nicht ernstgenommen fühle?",0.0,Der Inhalt sensibilisiert für Frustration durch Abläufe und Interaktionen im Gesundheits- und Sozialwesen. Es werden Tipps zu Deeskalation gegeben. ,RELEASED,null,false,false
CRS_74d38079e7c4,Informationssicherheit in Pflegeeinrichtungen,45.0,"Das Ziel dieses Kurses ist zu vermitteln, wie Sie eine sichere Informationsverarbeitung gewährleisten und Informationstechnik sicher nutzen.",RELEASED,1,false,false
CRS_6cf7576d262c,LTI Testprojekt 2,0.0,,FILEMISSING,null,false,false
CRS_f5b951dca0d1,Arbeitsschutz Basisschulung - Lerneinheit,30.0,In dieser Lerneinheit erhalten Sie grundlegendes Wissen zum Arbeitsschutzsystem in Deutschland.,RELEASED,null,false,false
CRS_17031024834c,Arbeitsschutz für Pflegende in der stationären Pflege - Lerneinheit,30.0,"Diese Lerneinheit vermittelt Ihnen, wie Sie Arbeitsunfälle vermeiden und Ihre Gesundheit im Arbeitsalltag schützen können.",RELEASED,1,false,false
CRS_609fe7cd4137,Personzentriertes Arbeiten in der Eingliederungshilfe,30.0,In diesem Kurs erhalten Sie einen Überblick über die Ziele und Inhalte des personzentrierten Arbeitens.,RELEASED,null,false,false
CRS_2de8c24e7e8b,Ärztliche Aufklärung und Informationspflichten,45.0,In diesem Kurs lernen Sie die aktuellen Regelungen zum Thema Patientenaufklärungspflichten.,RELEASED,1,false,false
CRS_2c51c68a4008,Podcast - Fehlerkultur in der Pflege,30.0,Sie erfahren Tipps zur Verbesserung der Fehlerkultur. ,RELEASED,null,false,false
CRS_0d7af4f2a841,Hygiene Standardmaßnahmen für Pflegende in der stationären Pflege,45.0,"Ziel dieses Kurses ist es, Sicherheit im Umgang mit Maßnahmen der Basishygiene zu vermitteln, um der Ausbreitung von Infektionen vorzubeugen.",RELEASED,1,false,false
CRS_24334f65c8a8,Informationssicherheit in Arztpraxen und MVZ,45.0,"Der Kurs vermittelt, wie Sie Gefahren bei der Nutzung von Informationstechnik erkennen und dadurch vermeiden können. ",RELEASED,1,false,false
CRS_daa78e7518d3,Datenschutz in der evangelischen Kinder- und Jugendhilfe,30.0,"Mitarbeitende in der evangelischen Kinder- und Jugendhilfe lernen, wie man personenbezogene Daten sicher verarbeitet.",RELEASED,null,false,false
CRS_87dfbfc27c9d,Umgang mit alkoholkranken Menschen,60.0,"Dieser Kurs soll Ihnen helfen, Sicherheit im Umgang mit alkoholkranken Menschen zu gewinnen und das Tabuthema aufzubrechen.",RELEASED,1,true,false
CRS_6a98cdf39233,Expertenstandard Dekubitusprophylaxe in der stationären Pflege,45.0,"Sie lernen, welche Personen ein Risiko haben einen Dekubitus zu bekommen, wie er entsteht und klassifiziert wird.",ARCHIVED,1,true,false
CRS_8709e470eb32,Wundspülung durchführen,15.0,Die Vor- und Nachbereitung sowie Durchführung von Wundspülungen.,RELEASED,null,false,false
CRS_3ed96c3b2e12,Expertenstandard – Kurs Ernährungsmanagement für ambulante Pflegeeinrichtungen,45.0,In diesem Kurs lernen Sie die Inhalte des Expertenstandards „Ernährungsmanagement zur Sicherstellung und Förderung der oralen Ernährung in der Pflege“ kennen.,RELEASED,1,false,false
